GEOID,B13016_001E,B13016_002E,B13016_003E,B13016_004E,B13016_005E,B13016_006E,B13016_007E,B13016_008E,B13016_009E,B13016_010E,B13016_011E,B13016_012E,B13016_013E,B13016_014E,B13016_015E,B13016_016E,B13016_017E
37071032704,1018.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1004.0,243.0,328.0,41.0,123.0,47.0,150.0,72.0
37071032801,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,58.0,18.0,44.0,97.0,58.0,99.0,14.0
37071032802,798.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,782.0,47.0,51.0,95.0,169.0,76.0,147.0,197.0
37071032900,923.0,58.0,0.0,39.0,4.0,15.0,0.0,0.0,0.0,865.0,106.0,112.0,68.0,78.0,122.0,197.0,182.0
37071033100,971.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,969.0,233.0,234.0,124.0,103.0,81.0,84.0,110.0
37071033202,613.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,607.0,34.0,97.0,98.0,72.0,108.0,93.0,105.0
37071033203,727.0,24.0,0.0,0.0,14.0,0.0,0.0,10.0,0.0,703.0,104.0,91.0,192.0,33.0,104.0,84.0,95.0
37071033204,756.0,18.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,738.0,61.0,107.0,246.0,58.0,74.0,88.0,104.0
37071033303,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,105.0,58.0,47.0,74.0,62.0,185.0,85.0
37071033306,343.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,330.0,48.0,6.0,17.0,29.0,32.0,57.0,141.0
37071033308,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,83.0,15.0,23.0,47.0,7.0,70.0,24.0
37071033309,353.0,39.0,0.0,11.0,7.0,11.0,0.0,0.0,10.0,314.0,36.0,6.0,53.0,67.0,50.0,0.0,102.0
37071033310,344.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,319.0,69.0,0.0,65.0,44.0,30.0,62.0,49.0
37071033311,188.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,171.0,57.0,19.0,6.0,20.0,7.0,22.0,40.0
37071033312,957.0,67.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,890.0,111.0,121.0,104.0,136.0,148.0,121.0,149.0
37071033313,350.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,341.0,19.0,8.0,9.0,24.0,142.0,75.0,64.0
37071033400,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,81.0,35.0,132.0,93.0,37.0,51.0,116.0
37071033501,648.0,59.0,0.0,0.0,29.0,22.0,8.0,0.0,0.0,589.0,107.0,63.0,130.0,53.0,58.0,89.0,89.0
37071033502,444.0,41.0,0.0,0.0,9.0,32.0,0.0,0.0,0.0,403.0,12.0,34.0,66.0,17.0,90.0,80.0,104.0
37073970100,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,67.0,67.0,103.0,145.0,61.0,38.0,122.0
37073970200,737.0,37.0,5.0,0.0,32.0,0.0,0.0,0.0,0.0,700.0,46.0,67.0,11.0,116.0,92.0,167.0,201.0
37073970300,870.0,16.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,854.0,209.0,14.0,175.0,21.0,153.0,78.0,204.0
37075920100,473.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,452.0,98.0,0.0,1.0,48.0,178.0,39.0,88.0
37075920200,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,163.0,43.0,67.0,50.0,36.0,62.0,62.0
37075920300,741.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,702.0,72.0,171.0,100.0,122.0,76.0,85.0,76.0
37077970101,1024.0,15.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,1009.0,275.0,117.0,69.0,196.0,32.0,229.0,91.0
37077970102,962.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,954.0,118.0,146.0,289.0,76.0,97.0,62.0,166.0
37077970200,835.0,51.0,0.0,0.0,39.0,0.0,0.0,0.0,12.0,784.0,197.0,65.0,178.0,49.0,84.0,69.0,142.0
37077970300,749.0,84.0,0.0,0.0,65.0,19.0,0.0,0.0,0.0,665.0,17.0,41.0,19.0,169.0,37.0,82.0,300.0
37077970400,754.0,30.0,0.0,7.0,0.0,23.0,0.0,0.0,0.0,724.0,139.0,79.0,36.0,203.0,30.0,121.0,116.0
37077970500,698.0,55.0,29.0,26.0,0.0,0.0,0.0,0.0,0.0,643.0,46.0,90.0,62.0,69.0,121.0,147.0,108.0
37077970601,1115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.0,120.0,85.0,149.0,10.0,191.0,244.0,316.0
37077970604,953.0,30.0,0.0,0.0,14.0,0.0,16.0,0.0,0.0,923.0,116.0,127.0,169.0,199.0,7.0,199.0,106.0
37077970605,1462.0,115.0,0.0,25.0,0.0,28.0,62.0,0.0,0.0,1347.0,144.0,231.0,20.0,108.0,92.0,362.0,390.0
37077970606,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,94.0,30.0,10.0,28.0,68.0,294.0,99.0
37077970607,1176.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1161.0,106.0,118.0,80.0,299.0,123.0,191.0,244.0
37077970701,1433.0,113.0,39.0,19.0,40.0,15.0,0.0,0.0,0.0,1320.0,128.0,147.0,266.0,165.0,177.0,117.0,320.0
37077970702,442.0,27.0,0.0,3.0,0.0,14.0,0.0,10.0,0.0,415.0,54.0,93.0,55.0,15.0,33.0,80.0,85.0
37077970703,629.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,612.0,38.0,115.0,161.0,88.0,61.0,108.0,41.0
37077970704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37079950101,715.0,26.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,689.0,66.0,64.0,176.0,120.0,74.0,122.0,67.0
37079950102,516.0,41.0,0.0,0.0,35.0,6.0,0.0,0.0,0.0,475.0,61.0,89.0,24.0,54.0,74.0,42.0,131.0
37079950200,1002.0,71.0,0.0,0.0,42.0,29.0,0.0,0.0,0.0,931.0,145.0,131.0,41.0,100.0,144.0,212.0,158.0
37079950301,859.0,73.0,0.0,0.0,47.0,12.0,14.0,0.0,0.0,786.0,64.0,186.0,78.0,175.0,58.0,78.0,147.0
37079950302,580.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,573.0,117.0,53.0,82.0,34.0,131.0,121.0,35.0
37081010100,506.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,487.0,87.0,21.0,87.0,92.0,31.0,68.0,101.0
37081010200,1333.0,219.0,0.0,72.0,65.0,54.0,0.0,0.0,28.0,1114.0,52.0,50.0,283.0,125.0,103.0,215.0,286.0
37081010300,565.0,74.0,0.0,13.0,0.0,0.0,57.0,4.0,0.0,491.0,14.0,62.0,89.0,45.0,126.0,84.0,71.0
37081010401,381.0,16.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,365.0,24.0,46.0,96.0,37.0,62.0,20.0,80.0
37081010403,447.0,21.0,0.0,0.0,7.0,6.0,8.0,0.0,0.0,426.0,18.0,17.0,100.0,91.0,60.0,76.0,64.0
37081010404,577.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,570.0,159.0,116.0,20.0,29.0,22.0,50.0,174.0
37081010500,558.0,21.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,537.0,32.0,18.0,91.0,100.0,84.0,67.0,145.0
37081010601,796.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,784.0,50.0,83.0,179.0,153.0,119.0,85.0,115.0
37081010602,1644.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1614.0,262.0,709.0,114.0,130.0,326.0,0.0,73.0
37081010701,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,92.0,146.0,124.0,45.0,28.0,51.0,118.0
37081010702,3866.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3859.0,2273.0,1254.0,165.0,101.0,23.0,23.0,20.0
37081010800,717.0,36.0,0.0,22.0,0.0,0.0,14.0,0.0,0.0,681.0,0.0,108.0,142.0,273.0,39.0,73.0,46.0
37081010900,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,53.0,59.0,37.0,217.0,122.0,0.0,35.0
37081011000,2791.0,73.0,0.0,54.0,19.0,0.0,0.0,0.0,0.0,2718.0,1926.0,562.0,63.0,45.0,55.0,21.0,46.0
37081011101,996.0,42.0,3.0,39.0,0.0,0.0,0.0,0.0,0.0,954.0,62.0,137.0,145.0,212.0,146.0,136.0,116.0
37081011102,446.0,16.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,430.0,10.0,106.0,49.0,70.0,78.0,27.0,90.0
37081011201,1488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,394.0,744.0,121.0,109.0,29.0,0.0,91.0
37081011202,812.0,116.0,0.0,0.0,0.0,93.0,23.0,0.0,0.0,696.0,114.0,106.0,39.0,63.0,114.0,32.0,228.0
37081011300,952.0,92.0,0.0,16.0,76.0,0.0,0.0,0.0,0.0,860.0,48.0,81.0,42.0,73.0,98.0,308.0,210.0
37081011400,1647.0,94.0,14.0,35.0,45.0,0.0,0.0,0.0,0.0,1553.0,105.0,529.0,165.0,328.0,181.0,163.0,82.0
37081011500,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,48.0,208.0,85.0,44.0,117.0,108.0,48.0
37081011601,980.0,62.0,0.0,12.0,21.0,25.0,0.0,0.0,4.0,918.0,166.0,155.0,116.0,165.0,182.0,64.0,70.0
37081011602,703.0,90.0,0.0,0.0,49.0,0.0,16.0,0.0,25.0,613.0,47.0,34.0,69.0,82.0,143.0,104.0,134.0
37081011904,1602.0,132.0,5.0,54.0,49.0,0.0,0.0,24.0,0.0,1470.0,108.0,187.0,564.0,141.0,98.0,191.0,181.0
37081011905,1362.0,175.0,4.0,13.0,42.0,109.0,7.0,0.0,0.0,1187.0,73.0,126.0,175.0,238.0,100.0,138.0,337.0
37081012503,898.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,887.0,59.0,82.0,89.0,147.0,164.0,47.0,299.0
37081012504,694.0,38.0,0.0,0.0,20.0,9.0,0.0,9.0,0.0,656.0,53.0,13.0,216.0,0.0,149.0,151.0,74.0
37081012505,764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.0,151.0,0.0,44.0,60.0,148.0,120.0,241.0
37081012508,671.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,662.0,53.0,51.0,68.0,88.0,126.0,169.0,107.0
37081012509,463.0,24.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,439.0,71.0,13.0,69.0,38.0,92.0,39.0,117.0
37081012510,613.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,605.0,63.0,20.0,35.0,58.0,147.0,72.0,210.0
37081012511,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0,31.0,104.0,36.0,239.0,59.0,118.0,326.0
37081012604,894.0,138.0,22.0,0.0,44.0,66.0,0.0,0.0,6.0,756.0,52.0,147.0,100.0,31.0,172.0,80.0,174.0
37081012607,584.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,560.0,18.0,71.0,64.0,135.0,111.0,134.0,27.0
37081012608,774.0,63.0,0.0,28.0,0.0,19.0,16.0,0.0,0.0,711.0,34.0,142.0,139.0,103.0,71.0,60.0,162.0
37081012610,587.0,29.0,0.0,9.0,0.0,0.0,20.0,0.0,0.0,558.0,33.0,41.0,91.0,132.0,50.0,134.0,77.0
37081012611,1108.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1107.0,90.0,42.0,417.0,240.0,77.0,125.0,116.0
37081012612,1295.0,84.0,8.0,14.0,27.0,16.0,19.0,0.0,0.0,1211.0,166.0,120.0,166.0,275.0,132.0,89.0,263.0
37081012617,1030.0,25.0,0.0,0.0,13.0,0.0,12.0,0.0,0.0,1005.0,48.0,150.0,109.0,247.0,176.0,204.0,71.0
37081012618,1877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1877.0,179.0,887.0,220.0,158.0,191.0,132.0,110.0
37081012619,1161.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1104.0,164.0,237.0,126.0,96.0,117.0,61.0,303.0
37081012620,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,227.0,211.0,169.0,148.0,238.0,206.0,130.0
37081012621,1316.0,110.0,0.0,0.0,28.0,39.0,43.0,0.0,0.0,1206.0,299.0,110.0,0.0,122.0,85.0,51.0,539.0
37081012703,948.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,944.0,108.0,36.0,149.0,334.0,116.0,27.0,174.0
37081012704,1106.0,48.0,0.0,0.0,0.0,15.0,0.0,33.0,0.0,1058.0,118.0,294.0,117.0,67.0,134.0,125.0,203.0
37081012705,884.0,100.0,5.0,0.0,0.0,95.0,0.0,0.0,0.0,784.0,164.0,24.0,188.0,218.0,49.0,85.0,56.0
37081012706,749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,127.0,83.0,161.0,97.0,199.0,34.0,48.0
37081012707,663.0,19.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,644.0,43.0,122.0,38.0,128.0,79.0,99.0,135.0
37081012803,2292.0,127.0,0.0,81.0,0.0,38.0,0.0,8.0,0.0,2165.0,188.0,259.0,211.0,401.0,245.0,325.0,536.0
37081012804,1222.0,172.0,0.0,10.0,143.0,10.0,9.0,0.0,0.0,1050.0,161.0,59.0,156.0,104.0,144.0,219.0,207.0
37081012805,782.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,775.0,48.0,155.0,248.0,109.0,127.0,33.0,55.0
37081013601,1149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.0,748.0,264.0,26.0,39.0,19.0,28.0,25.0
37081013602,1075.0,92.0,11.0,25.0,56.0,0.0,0.0,0.0,0.0,983.0,92.0,195.0,59.0,138.0,97.0,206.0,196.0
37081013700,692.0,24.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,668.0,69.0,79.0,28.0,139.0,56.0,82.0,215.0
37081013800,834.0,35.0,0.0,0.0,16.0,0.0,19.0,0.0,0.0,799.0,116.0,40.0,126.0,42.0,142.0,254.0,79.0
37081013900,731.0,69.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,662.0,70.0,116.0,97.0,164.0,32.0,62.0,121.0
37081014000,1029.0,29.0,0.0,18.0,0.0,0.0,11.0,0.0,0.0,1000.0,58.0,306.0,162.0,129.0,114.0,59.0,172.0
37081014200,1078.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1067.0,158.0,56.0,234.0,82.0,213.0,213.0,111.0
37081014300,775.0,92.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,683.0,114.0,74.0,77.0,95.0,122.0,92.0,109.0
37081014406,456.0,58.0,0.0,0.0,28.0,30.0,0.0,0.0,0.0,398.0,40.0,54.0,123.0,30.0,72.0,45.0,34.0
37081014407,1303.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1302.0,141.0,38.0,301.0,159.0,303.0,120.0,240.0
37081014408,715.0,42.0,0.0,0.0,0.0,17.0,13.0,0.0,12.0,673.0,54.0,87.0,60.0,215.0,104.0,104.0,49.0
37081014409,482.0,65.0,30.0,3.0,32.0,0.0,0.0,0.0,0.0,417.0,43.0,69.0,43.0,57.0,29.0,59.0,117.0
37081014410,1058.0,205.0,1.0,67.0,104.0,33.0,0.0,0.0,0.0,853.0,157.0,202.0,15.0,106.0,67.0,144.0,162.0
37081014411,2023.0,117.0,0.0,68.0,40.0,0.0,9.0,0.0,0.0,1906.0,425.0,421.0,182.0,196.0,64.0,203.0,415.0
37081014412,680.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,661.0,96.0,0.0,52.0,79.0,103.0,147.0,184.0
37081014501,286.0,45.0,0.0,4.0,23.0,18.0,0.0,0.0,0.0,241.0,74.0,47.0,20.0,17.0,34.0,36.0,13.0
37081014502,1300.0,85.0,0.0,36.0,27.0,0.0,22.0,0.0,0.0,1215.0,91.0,163.0,202.0,102.0,278.0,191.0,188.0
37081014503,862.0,179.0,0.0,110.0,0.0,39.0,0.0,30.0,0.0,683.0,106.0,117.0,114.0,0.0,139.0,61.0,146.0
37081015100,1016.0,78.0,0.0,17.0,20.0,14.0,0.0,27.0,0.0,938.0,35.0,85.0,175.0,222.0,177.0,85.0,159.0
37081015201,1306.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1281.0,199.0,147.0,114.0,103.0,237.0,165.0,316.0
37081015202,1221.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1200.0,98.0,58.0,399.0,68.0,272.0,118.0,187.0
37081015301,908.0,52.0,0.0,0.0,14.0,7.0,0.0,0.0,31.0,856.0,71.0,57.0,82.0,189.0,68.0,149.0,240.0
37081015302,1411.0,68.0,0.0,21.0,0.0,20.0,0.0,0.0,27.0,1343.0,274.0,180.0,155.0,14.0,146.0,240.0,334.0
37081015401,1790.0,246.0,0.0,130.0,40.0,32.0,0.0,0.0,44.0,1544.0,157.0,66.0,301.0,279.0,212.0,260.0,269.0
37081015402,1810.0,61.0,0.0,0.0,0.0,27.0,0.0,34.0,0.0,1749.0,263.0,103.0,383.0,290.0,266.0,183.0,261.0
37081015500,2287.0,183.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,2104.0,185.0,264.0,632.0,225.0,290.0,341.0,167.0
37081015601,969.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,947.0,232.0,101.0,0.0,180.0,57.0,208.0,169.0
37081015602,1518.0,70.0,23.0,0.0,0.0,28.0,0.0,19.0,0.0,1448.0,402.0,182.0,65.0,150.0,148.0,233.0,268.0
37081015703,1099.0,33.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1066.0,77.0,55.0,73.0,191.0,403.0,70.0,197.0
37081015704,1710.0,29.0,0.0,0.0,0.0,18.0,11.0,0.0,0.0,1681.0,224.0,453.0,173.0,209.0,101.0,282.0,239.0
37081015705,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.0,103.0,55.0,140.0,102.0,130.0,88.0,179.0
37081015706,1408.0,216.0,0.0,147.0,56.0,13.0,0.0,0.0,0.0,1192.0,160.0,68.0,18.0,91.0,271.0,323.0,261.0
37081015707,1132.0,53.0,0.0,23.0,0.0,30.0,0.0,0.0,0.0,1079.0,125.0,201.0,76.0,63.0,207.0,233.0,174.0
37081015800,2103.0,48.0,0.0,0.0,0.0,0.0,22.0,11.0,15.0,2055.0,465.0,156.0,141.0,290.0,143.0,319.0,541.0
37081015901,1826.0,89.0,0.0,0.0,0.0,28.0,43.0,18.0,0.0,1737.0,570.0,40.0,226.0,167.0,174.0,212.0,348.0
37081015902,946.0,32.0,0.0,0.0,13.0,8.0,11.0,0.0,0.0,914.0,161.0,47.0,24.0,89.0,115.0,345.0,133.0
37081016003,1152.0,112.0,0.0,0.0,37.0,53.0,0.0,22.0,0.0,1040.0,179.0,49.0,108.0,86.0,101.0,312.0,205.0
37081016005,512.0,16.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,496.0,40.0,53.0,5.0,178.0,33.0,94.0,93.0
37081016006,1439.0,44.0,0.0,34.0,0.0,10.0,0.0,0.0,0.0,1395.0,161.0,107.0,290.0,160.0,335.0,142.0,200.0
37081016007,1259.0,86.0,0.0,63.0,0.0,5.0,18.0,0.0,0.0,1173.0,88.0,207.0,217.0,78.0,280.0,96.0,207.0
37081016008,2062.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2038.0,234.0,139.0,79.0,200.0,237.0,468.0,681.0
37081016009,743.0,61.0,0.0,0.0,0.0,19.0,0.0,6.0,36.0,682.0,60.0,53.0,189.0,109.0,46.0,84.0,141.0
37081016010,698.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,678.0,25.0,95.0,142.0,107.0,50.0,151.0,108.0
37081016011,1828.0,271.0,0.0,0.0,234.0,0.0,37.0,0.0,0.0,1557.0,116.0,223.0,447.0,378.0,64.0,242.0,87.0
37081016101,1517.0,88.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,1429.0,533.0,138.0,247.0,27.0,88.0,170.0,226.0
37081016102,1171.0,211.0,31.0,0.0,132.0,23.0,25.0,0.0,0.0,960.0,239.0,162.0,92.0,148.0,209.0,29.0,81.0
37081016103,1571.0,155.0,0.0,0.0,0.0,124.0,31.0,0.0,0.0,1416.0,76.0,268.0,361.0,250.0,186.0,129.0,146.0
37081016201,1696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696.0,299.0,66.0,60.0,96.0,95.0,397.0,683.0
37081016203,955.0,123.0,0.0,0.0,63.0,60.0,0.0,0.0,0.0,832.0,124.0,200.0,83.0,98.0,115.0,72.0,140.0
37081016204,1157.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1153.0,139.0,206.0,6.0,179.0,153.0,224.0,246.0
37081016205,1002.0,11.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,991.0,202.0,78.0,145.0,139.0,189.0,131.0,107.0
37081016303,444.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,420.0,49.0,15.0,26.0,61.0,0.0,164.0,105.0
37081016304,784.0,54.0,0.0,0.0,0.0,30.0,24.0,0.0,0.0,730.0,89.0,90.0,75.0,113.0,56.0,132.0,175.0
37081016305,809.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,782.0,175.0,41.0,113.0,57.0,203.0,67.0,126.0
37081016306,1157.0,86.0,0.0,0.0,54.0,0.0,32.0,0.0,0.0,1071.0,123.0,150.0,136.0,133.0,237.0,114.0,178.0
37081016405,333.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,312.0,20.0,0.0,141.0,9.0,38.0,22.0,82.0
37081016406,1163.0,86.0,0.0,0.0,23.0,15.0,48.0,0.0,0.0,1077.0,28.0,182.0,195.0,166.0,105.0,291.0,110.0
37081016407,1040.0,97.0,0.0,0.0,55.0,27.0,10.0,5.0,0.0,943.0,243.0,80.0,72.0,108.0,110.0,178.0,152.0
37081016408,288.0,20.0,0.0,0.0,8.0,6.0,6.0,0.0,0.0,268.0,20.0,0.0,63.0,31.0,36.0,54.0,64.0
37081016409,370.0,15.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,355.0,35.0,32.0,78.0,8.0,62.0,20.0,120.0
37081016410,1601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.0,302.0,225.0,127.0,159.0,375.0,180.0,233.0
37081016502,1462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462.0,177.0,350.0,117.0,154.0,165.0,236.0,263.0
37081016503,2327.0,125.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,2202.0,69.0,290.0,689.0,527.0,0.0,477.0,150.0
37081016505,1191.0,73.0,0.0,0.0,39.0,0.0,0.0,34.0,0.0,1118.0,135.0,192.0,20.0,407.0,149.0,76.0,139.0
37081016506,1110.0,32.0,0.0,0.0,0.0,23.0,9.0,0.0,0.0,1078.0,193.0,20.0,21.0,138.0,184.0,120.0,402.0
37081016600,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,37.0,47.0,60.0,28.0,97.0,61.0,118.0
37081016701,2399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2399.0,631.0,230.0,327.0,299.0,127.0,374.0,411.0
37081016702,693.0,36.0,0.0,15.0,0.0,0.0,0.0,21.0,0.0,657.0,45.0,156.0,55.0,47.0,52.0,94.0,208.0
37081016800,1620.0,127.0,1.0,60.0,31.0,22.0,13.0,0.0,0.0,1493.0,296.0,142.0,164.0,245.0,180.0,205.0,261.0
37081016900,1043.0,56.0,0.0,0.0,12.0,37.0,7.0,0.0,0.0,987.0,211.0,103.0,53.0,80.0,111.0,228.0,201.0
37081017000,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.0,195.0,33.0,215.0,131.0,131.0,72.0,132.0
37081017101,893.0,57.0,0.0,0.0,0.0,5.0,52.0,0.0,0.0,836.0,108.0,45.0,171.0,106.0,148.0,111.0,147.0
37081017102,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,46.0,113.0,62.0,0.0,15.0,26.0,232.0
37081017200,1815.0,53.0,0.0,0.0,41.0,0.0,12.0,0.0,0.0,1762.0,343.0,97.0,77.0,334.0,378.0,205.0,328.0
37081980100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37083930100,640.0,60.0,0.0,35.0,20.0,5.0,0.0,0.0,0.0,580.0,111.0,55.0,105.0,41.0,89.0,134.0,45.0
37083930200,962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0,137.0,24.0,97.0,134.0,61.0,137.0,372.0
37083930300,909.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,849.0,61.0,113.0,144.0,120.0,125.0,199.0,87.0
37083930400,760.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,726.0,103.0,63.0,123.0,80.0,126.0,149.0,82.0
37083930501,920.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,902.0,179.0,108.0,239.0,22.0,38.0,197.0,119.0
37083930503,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,64.0,0.0,38.0,0.0,68.0,0.0,57.0
37083930504,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,77.0,300.0,119.0,116.0,70.0,86.0,235.0
37083930600,961.0,94.0,0.0,0.0,31.0,43.0,0.0,0.0,20.0,867.0,74.0,129.0,99.0,156.0,84.0,146.0,179.0
37083930701,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,65.0,0.0,0.0,6.0,31.0,45.0,74.0
37083930702,275.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,272.0,44.0,27.0,14.0,13.0,63.0,17.0,94.0
37083930800,1035.0,65.0,0.0,60.0,0.0,5.0,0.0,0.0,0.0,970.0,173.0,96.0,160.0,142.0,98.0,103.0,198.0
37083930901,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,28.0,54.0,0.0,170.0,76.0,9.0,34.0
37083930902,515.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,495.0,53.0,52.0,21.0,203.0,74.0,48.0,44.0
37083931000,409.0,21.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,388.0,106.0,59.0,39.0,49.0,54.0,35.0,46.0
37083931101,124.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,108.0,18.0,0.0,29.0,7.0,5.0,27.0,22.0
37083931102,588.0,8.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,580.0,104.0,45.0,53.0,27.0,240.0,17.0,94.0
37085070100,967.0,46.0,0.0,8.0,18.0,14.0,6.0,0.0,0.0,921.0,114.0,137.0,150.0,132.0,64.0,151.0,173.0
