GEOID,B08101_001E,B08101_002E,B08101_003E,B08101_004E,B08101_005E,B08101_006E,B08101_007E,B08101_008E,B08101_009E,B08101_010E,B08101_011E,B08101_012E,B08101_013E,B08101_014E,B08101_015E,B08101_016E,B08101_017E,B08101_018E,B08101_019E,B08101_020E,B08101_021E,B08101_022E,B08101_023E,B08101_024E,B08101_025E,B08101_026E,B08101_027E,B08101_028E,B08101_029E,B08101_030E,B08101_031E,B08101_032E,B08101_033E,B08101_034E,B08101_035E,B08101_036E,B08101_037E,B08101_038E,B08101_039E,B08101_040E,B08101_041E,B08101_042E,B08101_043E,B08101_044E,B08101_045E,B08101_046E,B08101_047E,B08101_048E,B08101_049E,B08101_050E,B08101_051E,B08101_052E,B08101_053E,B08101_054E,B08101_055E,B08101_056E
37119002202,1751.0,73.0,233.0,936.0,263.0,81.0,75.0,90.0,1390.0,46.0,215.0,776.0,193.0,51.0,32.0,77.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,93.0,20.0,0.0,22.0,0.0,183.0,27.0,0.0,42.0,50.0,30.0,21.0,13.0
37119002300,1041.0,78.0,117.0,604.0,111.0,63.0,39.0,29.0,691.0,32.0,84.0,400.0,82.0,25.0,39.0,29.0,106.0,26.0,0.0,34.0,16.0,30.0,0.0,0.0,140.0,0.0,0.0,119.0,13.0,8.0,0.0,0.0,67.0,20.0,0.0,47.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
37119002400,2336.0,4.0,211.0,1656.0,206.0,90.0,85.0,84.0,1429.0,4.0,170.0,991.0,103.0,43.0,74.0,44.0,156.0,0.0,5.0,135.0,16.0,0.0,0.0,0.0,67.0,0.0,0.0,64.0,3.0,0.0,0.0,0.0,62.0,0.0,24.0,28.0,0.0,0.0,0.0,10.0,45.0,0.0,0.0,36.0,9.0,0.0,0.0,0.0,577.0,0.0,12.0,402.0,75.0,47.0,11.0,30.0
37119002500,1679.0,35.0,200.0,1009.0,194.0,130.0,71.0,40.0,1247.0,21.0,184.0,661.0,172.0,118.0,65.0,26.0,87.0,0.0,0.0,67.0,15.0,0.0,0.0,5.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,51.0,14.0,10.0,21.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,266.0,0.0,6.0,236.0,7.0,6.0,6.0,5.0
37119002600,868.0,8.0,79.0,623.0,83.0,31.0,34.0,10.0,489.0,3.0,45.0,368.0,42.0,15.0,6.0,10.0,65.0,0.0,0.0,62.0,3.0,0.0,0.0,0.0,84.0,4.0,0.0,38.0,17.0,11.0,14.0,0.0,41.0,1.0,17.0,16.0,7.0,0.0,0.0,0.0,56.0,0.0,0.0,46.0,4.0,0.0,6.0,0.0,133.0,0.0,17.0,93.0,10.0,5.0,8.0,0.0
37119002701,1288.0,34.0,48.0,472.0,267.0,253.0,110.0,104.0,944.0,23.0,48.0,354.0,209.0,137.0,76.0,97.0,54.0,0.0,0.0,9.0,17.0,7.0,14.0,7.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,68.0,0.0,0.0,43.0,4.0,21.0,0.0,0.0,70.0,0.0,0.0,18.0,5.0,47.0,0.0,0.0,134.0,11.0,0.0,48.0,32.0,23.0,20.0,0.0
37119002702,2761.0,121.0,297.0,1192.0,477.0,471.0,107.0,96.0,2126.0,39.0,182.0,984.0,402.0,342.0,94.0,83.0,72.0,19.0,6.0,24.0,23.0,0.0,0.0,0.0,45.0,6.0,0.0,0.0,0.0,39.0,0.0,0.0,94.0,35.0,59.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,412.0,22.0,50.0,184.0,52.0,78.0,13.0,13.0
37119002800,1547.0,0.0,13.0,619.0,473.0,130.0,141.0,171.0,1398.0,0.0,13.0,564.0,422.0,110.0,134.0,155.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,121.0,0.0,0.0,47.0,51.0,0.0,7.0,16.0
37119002903,2161.0,30.0,41.0,972.0,646.0,174.0,129.0,169.0,1621.0,11.0,41.0,730.0,490.0,120.0,78.0,151.0,107.0,0.0,0.0,0.0,96.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,404.0,19.0,0.0,242.0,31.0,43.0,51.0,18.0
37119002905,1257.0,39.0,84.0,449.0,340.0,133.0,99.0,113.0,921.0,33.0,53.0,314.0,308.0,70.0,59.0,84.0,60.0,0.0,22.0,11.0,7.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,37.0,6.0,9.0,12.0,0.0,4.0,6.0,0.0,220.0,0.0,0.0,104.0,25.0,39.0,34.0,18.0
37119002907,1799.0,95.0,153.0,872.0,511.0,96.0,37.0,35.0,1353.0,95.0,133.0,653.0,343.0,57.0,37.0,35.0,120.0,0.0,20.0,28.0,33.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,183.0,135.0,0.0,0.0,0.0
37119002908,1498.0,41.0,62.0,527.0,374.0,207.0,129.0,158.0,1116.0,41.0,62.0,412.0,247.0,157.0,106.0,91.0,32.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,0.0,99.0,111.0,35.0,23.0,67.0
37119002909,1042.0,12.0,132.0,419.0,217.0,89.0,51.0,122.0,623.0,12.0,118.0,195.0,128.0,76.0,25.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,60.0,39.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,14.0,164.0,50.0,13.0,16.0,39.0
37119002910,2047.0,64.0,50.0,1172.0,212.0,330.0,197.0,22.0,1264.0,64.0,27.0,786.0,121.0,185.0,68.0,13.0,165.0,0.0,10.0,107.0,26.0,0.0,22.0,0.0,32.0,0.0,0.0,17.0,15.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,19.0,14.0,0.0,0.0,0.0,519.0,0.0,13.0,209.0,36.0,145.0,107.0,9.0
37119003006,2467.0,43.0,37.0,1426.0,329.0,274.0,191.0,167.0,1715.0,43.0,24.0,970.0,274.0,200.0,107.0,97.0,52.0,0.0,0.0,42.0,0.0,0.0,0.0,10.0,33.0,0.0,0.0,20.0,0.0,13.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,592.0,0.0,13.0,319.0,55.0,61.0,84.0,60.0
37119003008,3181.0,51.0,221.0,1490.0,827.0,187.0,265.0,140.0,1817.0,0.0,164.0,1012.0,227.0,157.0,164.0,93.0,316.0,51.0,57.0,105.0,67.0,0.0,5.0,31.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,45.0,14.0,0.0,0.0,6.0,970.0,0.0,0.0,315.0,519.0,30.0,96.0,10.0
37119003012,1708.0,22.0,120.0,748.0,380.0,192.0,159.0,87.0,1287.0,22.0,91.0,540.0,314.0,157.0,105.0,58.0,70.0,0.0,29.0,35.0,6.0,0.0,0.0,0.0,42.0,0.0,0.0,13.0,0.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,151.0,60.0,15.0,45.0,29.0
37119003013,2481.0,0.0,68.0,749.0,920.0,362.0,179.0,203.0,1712.0,0.0,68.0,460.0,637.0,268.0,151.0,128.0,111.0,0.0,0.0,38.0,48.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,642.0,0.0,0.0,251.0,224.0,73.0,19.0,75.0
37119003015,2525.0,58.0,47.0,1128.0,623.0,240.0,208.0,221.0,1826.0,20.0,36.0,857.0,378.0,192.0,171.0,172.0,87.0,30.0,0.0,33.0,12.0,12.0,0.0,0.0,14.0,0.0,0.0,3.0,2.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,8.0,11.0,235.0,228.0,32.0,37.0,40.0
37119003016,2162.0,125.0,83.0,990.0,629.0,127.0,100.0,108.0,1423.0,53.0,74.0,602.0,448.0,76.0,90.0,80.0,228.0,61.0,9.0,136.0,22.0,0.0,0.0,0.0,155.0,0.0,0.0,144.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,336.0,11.0,0.0,108.0,159.0,41.0,0.0,17.0
37119003017,1859.0,71.0,49.0,861.0,384.0,271.0,99.0,124.0,1206.0,45.0,18.0,592.0,225.0,175.0,65.0,86.0,161.0,19.0,22.0,70.0,24.0,5.0,21.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,7.0,0.0,0.0,9.0,5.0,6.0,0.0,456.0,0.0,9.0,199.0,117.0,86.0,7.0,38.0
37119003018,1336.0,15.0,48.0,533.0,324.0,178.0,95.0,143.0,1091.0,15.0,44.0,413.0,272.0,156.0,78.0,113.0,27.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,70.0,52.0,22.0,17.0,30.0
37119003019,830.0,0.0,0.0,406.0,99.0,161.0,101.0,63.0,596.0,0.0,0.0,242.0,99.0,150.0,72.0,33.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,164.0,0.0,11.0,13.0,30.0
37119003020,1905.0,39.0,53.0,572.0,470.0,235.0,201.0,335.0,1352.0,39.0,52.0,396.0,338.0,174.0,148.0,205.0,60.0,0.0,1.0,36.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,0.0,0.0,139.0,109.0,60.0,53.0,130.0
37119003021,1264.0,15.0,35.0,679.0,304.0,140.0,61.0,30.0,1023.0,15.0,35.0,505.0,272.0,125.0,41.0,30.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,183.0,0.0,0.0,136.0,32.0,15.0,0.0,0.0
37119003022,1681.0,14.0,0.0,808.0,637.0,89.0,62.0,71.0,1098.0,14.0,0.0,591.0,305.0,89.0,50.0,49.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,0.0,0.0,205.0,316.0,0.0,12.0,22.0
37119003102,2442.0,26.0,223.0,1523.0,370.0,171.0,83.0,46.0,1840.0,26.0,223.0,1140.0,315.0,86.0,23.0,27.0,87.0,0.0,0.0,64.0,0.0,23.0,0.0,0.0,132.0,0.0,0.0,113.0,19.0,0.0,0.0,0.0,122.0,0.0,0.0,39.0,23.0,0.0,60.0,0.0,22.0,0.0,0.0,10.0,0.0,12.0,0.0,0.0,239.0,0.0,0.0,157.0,13.0,50.0,0.0,19.0
37119003105,2073.0,74.0,119.0,1056.0,349.0,151.0,144.0,180.0,1435.0,40.0,77.0,682.0,274.0,119.0,103.0,140.0,105.0,34.0,30.0,25.0,0.0,0.0,16.0,0.0,37.0,0.0,0.0,20.0,17.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,51.0,0.0,0.0,33.0,0.0,0.0,8.0,10.0,410.0,0.0,12.0,296.0,34.0,32.0,17.0,19.0
37119003106,2605.0,31.0,185.0,1579.0,415.0,102.0,192.0,101.0,1640.0,8.0,105.0,961.0,290.0,93.0,151.0,32.0,280.0,0.0,65.0,102.0,89.0,0.0,24.0,0.0,142.0,0.0,15.0,69.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,23.0,0.0,8.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,439.0,10.0,9.0,17.0,37.0
37119003108,2156.0,0.0,355.0,1173.0,396.0,49.0,142.0,41.0,1508.0,0.0,232.0,768.0,318.0,49.0,106.0,35.0,356.0,0.0,104.0,211.0,36.0,0.0,5.0,0.0,91.0,0.0,0.0,48.0,26.0,0.0,17.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,131.0,16.0,0.0,14.0,6.0
37119003109,2266.0,117.0,280.0,1400.0,332.0,105.0,9.0,23.0,1349.0,43.0,147.0,855.0,239.0,65.0,0.0,0.0,535.0,64.0,106.0,281.0,44.0,40.0,0.0,0.0,180.0,0.0,27.0,119.0,11.0,0.0,0.0,23.0,76.0,0.0,0.0,56.0,11.0,0.0,9.0,0.0,78.0,10.0,0.0,53.0,15.0,0.0,0.0,0.0,48.0,0.0,0.0,36.0,12.0,0.0,0.0,0.0
37119003110,1648.0,0.0,85.0,1254.0,99.0,40.0,114.0,56.0,1389.0,0.0,85.0,1090.0,86.0,40.0,62.0,26.0,105.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,59.0,13.0,0.0,52.0,30.0
37119003111,2263.0,95.0,296.0,1617.0,206.0,22.0,13.0,14.0,1668.0,75.0,251.0,1109.0,206.0,13.0,0.0,14.0,40.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,37.0,0.0,0.0,13.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,25.0,451.0,0.0,0.0,0.0,0.0
37119003201,1943.0,127.0,178.0,811.0,394.0,5.0,368.0,60.0,1318.0,29.0,70.0,610.0,275.0,0.0,321.0,13.0,241.0,0.0,102.0,94.0,11.0,5.0,13.0,16.0,89.0,53.0,0.0,23.0,5.0,0.0,0.0,8.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,45.0,0.0,84.0,103.0,0.0,34.0,23.0
37119003203,1748.0,23.0,328.0,1110.0,191.0,77.0,19.0,0.0,1347.0,16.0,167.0,912.0,163.0,70.0,19.0,0.0,24.0,0.0,9.0,9.0,6.0,0.0,0.0,0.0,199.0,0.0,100.0,99.0,0.0,0.0,0.0,0.0,37.0,0.0,22.0,9.0,6.0,0.0,0.0,0.0,45.0,0.0,30.0,8.0,7.0,0.0,0.0,0.0,96.0,7.0,0.0,73.0,9.0,7.0,0.0,0.0
37119003204,1695.0,8.0,114.0,805.0,350.0,185.0,129.0,104.0,1261.0,8.0,46.0,644.0,227.0,130.0,102.0,104.0,56.0,0.0,0.0,52.0,4.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,22.0,25.0,0.0,0.0,29.0,0.0,16.0,0.0,0.0,13.0,0.0,0.0,24.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,278.0,0.0,52.0,101.0,81.0,17.0,27.0,0.0
37119003301,1030.0,0.0,247.0,704.0,11.0,58.0,8.0,2.0,615.0,0.0,123.0,457.0,0.0,35.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,110.0,0.0,25.0,77.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,239.0,0.0,99.0,106.0,11.0,23.0,0.0,0.0
37119003302,1594.0,15.0,97.0,1098.0,249.0,40.0,35.0,60.0,1040.0,0.0,27.0,766.0,154.0,40.0,16.0,37.0,48.0,15.0,0.0,14.0,0.0,0.0,19.0,0.0,35.0,0.0,0.0,25.0,10.0,0.0,0.0,0.0,21.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,430.0,0.0,60.0,282.0,65.0,0.0,0.0,23.0
37119003401,1461.0,0.0,112.0,961.0,153.0,100.0,14.0,121.0,1075.0,0.0,30.0,671.0,153.0,100.0,0.0,121.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,106.0,0.0,49.0,57.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,33.0,73.0,0.0,0.0,14.0,0.0
37119003402,2636.0,42.0,190.0,1469.0,537.0,206.0,104.0,88.0,1862.0,9.0,140.0,1084.0,355.0,145.0,49.0,80.0,111.0,0.0,0.0,85.0,26.0,0.0,0.0,0.0,100.0,0.0,38.0,0.0,46.0,16.0,0.0,0.0,74.0,16.0,0.0,44.0,0.0,0.0,14.0,0.0,96.0,0.0,0.0,84.0,12.0,0.0,0.0,0.0,393.0,17.0,12.0,172.0,98.0,45.0,41.0,8.0
37119003500,2059.0,18.0,121.0,1199.0,222.0,122.0,157.0,220.0,1335.0,18.0,61.0,733.0,160.0,66.0,77.0,220.0,26.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,73.0,0.0,9.0,39.0,8.0,0.0,17.0,0.0,28.0,0.0,0.0,14.0,0.0,6.0,8.0,0.0,578.0,0.0,51.0,387.0,54.0,31.0,55.0,0.0
37119003600,2278.0,30.0,336.0,1423.0,238.0,67.0,104.0,80.0,1251.0,0.0,184.0,749.0,131.0,67.0,48.0,72.0,139.0,30.0,0.0,53.0,56.0,0.0,0.0,0.0,166.0,0.0,31.0,135.0,0.0,0.0,0.0,0.0,112.0,0.0,17.0,75.0,0.0,0.0,12.0,8.0,197.0,0.0,0.0,174.0,23.0,0.0,0.0,0.0,413.0,0.0,104.0,237.0,28.0,0.0,44.0,0.0
37119003701,1459.0,0.0,309.0,1059.0,12.0,56.0,23.0,0.0,1025.0,0.0,266.0,716.0,12.0,8.0,23.0,0.0,20.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,105.0,0.0,17.0,56.0,0.0,32.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,218.0,0.0,17.0,185.0,0.0,16.0,0.0,0.0
37119003702,1454.0,35.0,278.0,971.0,132.0,15.0,23.0,0.0,970.0,13.0,150.0,706.0,96.0,5.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,181.0,0.0,94.0,56.0,3.0,5.0,23.0,0.0,32.0,22.0,0.0,10.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,227.0,0.0,34.0,188.0,0.0,5.0,0.0,0.0
37119003802,1153.0,97.0,11.0,531.0,218.0,172.0,72.0,52.0,931.0,0.0,0.0,488.0,210.0,143.0,49.0,41.0,139.0,97.0,0.0,40.0,0.0,0.0,0.0,2.0,40.0,0.0,11.0,0.0,0.0,29.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,3.0,8.0,0.0,0.0,9.0
37119003805,2620.0,27.0,523.0,1453.0,291.0,257.0,42.0,27.0,1679.0,0.0,313.0,1125.0,187.0,18.0,9.0,27.0,214.0,0.0,60.0,131.0,23.0,0.0,0.0,0.0,117.0,0.0,37.0,70.0,10.0,0.0,0.0,0.0,32.0,27.0,0.0,5.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,543.0,0.0,113.0,87.0,71.0,239.0,33.0,0.0
37119003807,2210.0,73.0,180.0,1163.0,524.0,85.0,124.0,61.0,1237.0,41.0,54.0,690.0,259.0,8.0,124.0,61.0,519.0,0.0,89.0,276.0,124.0,30.0,0.0,0.0,111.0,32.0,0.0,23.0,9.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,20.0,31.0,16.0,0.0,0.0,0.0,276.0,0.0,17.0,143.0,116.0,0.0,0.0,0.0
37119003808,3435.0,107.0,371.0,1810.0,803.0,60.0,245.0,39.0,1846.0,25.0,152.0,925.0,502.0,27.0,198.0,17.0,1114.0,82.0,187.0,597.0,146.0,33.0,47.0,22.0,224.0,0.0,32.0,109.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,33.0,7.0,0.0,0.0,0.0,211.0,0.0,0.0,146.0,65.0,0.0,0.0,0.0
37119003809,1908.0,99.0,333.0,881.0,234.0,230.0,33.0,98.0,1235.0,16.0,221.0,563.0,154.0,190.0,33.0,58.0,385.0,83.0,0.0,183.0,39.0,40.0,0.0,40.0,112.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,135.0,41.0,0.0,0.0,0.0
37119003810,2311.0,66.0,169.0,1586.0,255.0,125.0,57.0,53.0,1370.0,66.0,75.0,966.0,152.0,13.0,57.0,41.0,608.0,0.0,94.0,358.0,44.0,100.0,0.0,12.0,210.0,0.0,0.0,151.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,79.0,0.0,12.0,0.0,0.0
37119003811,1395.0,7.0,179.0,687.0,306.0,134.0,69.0,13.0,980.0,7.0,140.0,407.0,236.0,134.0,43.0,13.0,164.0,0.0,39.0,86.0,39.0,0.0,0.0,0.0,102.0,0.0,0.0,76.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,118.0,31.0,0.0,0.0,0.0
37119003902,2069.0,120.0,182.0,1118.0,313.0,139.0,58.0,139.0,1516.0,96.0,117.0,778.0,249.0,139.0,36.0,101.0,255.0,24.0,0.0,173.0,38.0,0.0,0.0,20.0,212.0,0.0,36.0,119.0,17.0,0.0,22.0,18.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,48.0,9.0,0.0,0.0,0.0
37119003903,610.0,0.0,73.0,324.0,68.0,91.0,23.0,31.0,424.0,0.0,42.0,236.0,68.0,48.0,23.0,7.0,35.0,0.0,0.0,17.0,0.0,18.0,0.0,0.0,32.0,0.0,16.0,8.0,0.0,0.0,0.0,8.0,47.0,0.0,15.0,7.0,0.0,25.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,21.0,0.0,0.0,0.0,16.0
37119004000,1811.0,77.0,49.0,692.0,494.0,171.0,228.0,100.0,1320.0,77.0,22.0,514.0,365.0,110.0,139.0,93.0,175.0,0.0,27.0,70.0,55.0,10.0,6.0,7.0,194.0,0.0,0.0,37.0,33.0,51.0,73.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,71.0,41.0,0.0,0.0,0.0
37119004101,1073.0,0.0,146.0,787.0,95.0,21.0,24.0,0.0,761.0,0.0,123.0,519.0,95.0,0.0,24.0,0.0,64.0,0.0,9.0,55.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,36.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,5.0,177.0,0.0,0.0,0.0,0.0
37119004102,1665.0,0.0,280.0,901.0,336.0,62.0,39.0,47.0,1232.0,0.0,161.0,748.0,251.0,62.0,10.0,0.0,74.0,0.0,0.0,30.0,44.0,0.0,0.0,0.0,42.0,0.0,18.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,311.0,0.0,101.0,99.0,41.0,0.0,29.0,41.0
37119004200,1422.0,22.0,144.0,621.0,241.0,235.0,83.0,76.0,891.0,0.0,64.0,397.0,161.0,139.0,83.0,47.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,227.0,0.0,42.0,55.0,18.0,96.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,22.0,0.0,9.0,19.0,0.0,0.0,0.0,212.0,0.0,38.0,118.0,43.0,0.0,0.0,13.0
37119004302,2030.0,87.0,245.0,937.0,360.0,235.0,83.0,83.0,1406.0,38.0,178.0,749.0,176.0,159.0,32.0,74.0,153.0,13.0,0.0,24.0,54.0,40.0,22.0,0.0,295.0,36.0,22.0,97.0,76.0,27.0,28.0,9.0,15.0,0.0,0.0,3.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,45.0,64.0,52.0,0.0,0.0,0.0
